id,price,neighborhood,borough,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
39286877,NA,Midtown,Manhattan,2,NA,2,NA,5,4,https://www.airbnb.com/rooms/39286877
39289019,110,Claremont Village,Bronx,2,1,0,2,4.5,4,https://www.airbnb.com/rooms/39289019
39299540,196,Prospect-Lefferts Gardens,Brooklyn,6,1,4,4,4.65,57,https://www.airbnb.com/rooms/39299540
39300260,120,Fort Hamilton,Brooklyn,4,1,1,2,4.92,75,https://www.airbnb.com/rooms/39300260
39301619,90,Bedford-Stuyvesant,Brooklyn,2,1,1,1,NA,0,https://www.airbnb.com/rooms/39301619
39302944,125,Laurelton,Queens,4,1,3,3,NA,0,https://www.airbnb.com/rooms/39302944
39312974,NA,West Village,Manhattan,2,NA,NA,NA,5,7,https://www.airbnb.com/rooms/39312974
39313969,254,St. Albans,Queens,4,1,2,2,4.76,42,https://www.airbnb.com/rooms/39313969
39314886,NA,West Village,Manhattan,4,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39314886
39327039,NA,Jamaica,Queens,1,NA,NA,NA,4.4,5,https://www.airbnb.com/rooms/39327039
39330170,165,Norwood,Bronx,2,1,0,2,4.82,120,https://www.airbnb.com/rooms/39330170
39332857,87,Ridgewood,Queens,1,1,1,1,4.82,17,https://www.airbnb.com/rooms/39332857
39334075,NA,Greenpoint,Brooklyn,2,NA,NA,NA,5,1,https://www.airbnb.com/rooms/39334075
39334332,46,Greenpoint,Brooklyn,1,1,1,2,4.6,42,https://www.airbnb.com/rooms/39334332
39335757,NA,Williamsburg,Brooklyn,1,NA,NA,NA,5,1,https://www.airbnb.com/rooms/39335757
39337020,NA,Bedford-Stuyvesant,Brooklyn,1,NA,NA,NA,5,2,https://www.airbnb.com/rooms/39337020
39340144,NA,Bushwick,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39340144
39340734,75,Carroll Gardens,Brooklyn,1,1,1,1,NA,0,https://www.airbnb.com/rooms/39340734
39345548,76,Jamaica,Queens,2,1,1,1,4.5,2,https://www.airbnb.com/rooms/39345548
39355550,NA,Bushwick,Brooklyn,2,NA,NA,NA,4.33,9,https://www.airbnb.com/rooms/39355550
39355943,32,Wakefield,Bronx,1,1,1,1,4.88,86,https://www.airbnb.com/rooms/39355943
39358131,595,West Village,Manhattan,4,1,1,1,5,1,https://www.airbnb.com/rooms/39358131
39363832,NA,Astoria,Queens,4,NA,1,NA,4.81,27,https://www.airbnb.com/rooms/39363832
39364371,NA,Long Island City,Queens,10,NA,3,NA,5,2,https://www.airbnb.com/rooms/39364371
39370156,264,Greenpoint,Brooklyn,2,1,1,2,4.96,92,https://www.airbnb.com/rooms/39370156
39380638,NA,Borough Park,Brooklyn,4,NA,NA,NA,4.67,3,https://www.airbnb.com/rooms/39380638
39380947,74,Jamaica,Queens,2,1,1,1,4.87,256,https://www.airbnb.com/rooms/39380947
39381034,499,Bedford-Stuyvesant,Brooklyn,2,2.5,3,5,4.75,8,https://www.airbnb.com/rooms/39381034
39381503,NA,Kingsbridge,Bronx,1,NA,NA,NA,4.93,14,https://www.airbnb.com/rooms/39381503
39385381,NA,Washington Heights,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39385381
39386362,NA,East Village,Manhattan,2,NA,NA,NA,5,3,https://www.airbnb.com/rooms/39386362
39386691,470,Flatbush,Brooklyn,2,1,1,2,4.77,13,https://www.airbnb.com/rooms/39386691
39394198,NA,Crown Heights,Brooklyn,4,NA,1,NA,5,1,https://www.airbnb.com/rooms/39394198
39395456,71,Jamaica,Queens,2,1,1,0,4.75,146,https://www.airbnb.com/rooms/39395456
39396638,NA,Boerum Hill,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39396638
39411592,70,Flushing,Queens,1,1,1,1,NA,0,https://www.airbnb.com/rooms/39411592
39413551,NA,Sheepshead Bay,Brooklyn,3,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39413551
39413681,105,Upper West Side,Manhattan,2,1,0,1,4.77,13,https://www.airbnb.com/rooms/39413681
39414688,NA,Bushwick,Brooklyn,2,NA,1,NA,4.94,18,https://www.airbnb.com/rooms/39414688
39414752,75,Sunnyside,Queens,1,1,1,1,4.92,24,https://www.airbnb.com/rooms/39414752
39415178,NA,Bushwick,Brooklyn,2,NA,NA,NA,5,15,https://www.airbnb.com/rooms/39415178
39417163,NA,Far Rockaway,Queens,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39417163
39422367,NA,Midtown,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39422367
39423751,NA,Upper West Side,Manhattan,1,NA,1,NA,5,1,https://www.airbnb.com/rooms/39423751
39424633,NA,Elmhurst,Queens,2,NA,NA,NA,4.29,7,https://www.airbnb.com/rooms/39424633
39435705,140,Kips Bay,Manhattan,3,1,0,2,NA,0,https://www.airbnb.com/rooms/39435705
39435760,160,Kips Bay,Manhattan,4,1,1,2,NA,0,https://www.airbnb.com/rooms/39435760
39435765,140,Kips Bay,Manhattan,3,1,0,2,NA,0,https://www.airbnb.com/rooms/39435765
39435773,162,Kips Bay,Manhattan,4,1,1,2,NA,0,https://www.airbnb.com/rooms/39435773
39435811,160,Kips Bay,Manhattan,4,1,1,2,NA,0,https://www.airbnb.com/rooms/39435811
39435835,156,Kips Bay,Manhattan,4,1,1,2,NA,0,https://www.airbnb.com/rooms/39435835
39443002,NA,Flatbush,Brooklyn,6,NA,3,NA,4.53,15,https://www.airbnb.com/rooms/39443002
39446832,70,Harlem,Manhattan,1,1,1,0,4.94,97,https://www.airbnb.com/rooms/39446832
39447656,NA,Clinton Hill,Brooklyn,4,NA,1,NA,5,1,https://www.airbnb.com/rooms/39447656
39447878,NA,Hell's Kitchen,Manhattan,10,NA,3,NA,4.68,22,https://www.airbnb.com/rooms/39447878
39448065,NA,Washington Heights,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39448065
39449410,NA,Greenwich Village,Manhattan,6,NA,1,NA,4.79,14,https://www.airbnb.com/rooms/39449410
39449814,59,Harlem,Manhattan,1,1.5,1,1,5,5,https://www.airbnb.com/rooms/39449814
39453401,NA,Bushwick,Brooklyn,3,NA,NA,NA,5,2,https://www.airbnb.com/rooms/39453401
39460155,42,East Harlem,Manhattan,1,1,1,1,NA,0,https://www.airbnb.com/rooms/39460155
39461768,NA,West Village,Manhattan,4,NA,2,NA,5,5,https://www.airbnb.com/rooms/39461768
39464274,NA,Williamsburg,Brooklyn,2,NA,NA,NA,4.6,5,https://www.airbnb.com/rooms/39464274
39464655,50,East Harlem,Manhattan,1,1,1,1,5,2,https://www.airbnb.com/rooms/39464655
39466783,NA,Hell's Kitchen,Manhattan,6,NA,2,NA,4.67,18,https://www.airbnb.com/rooms/39466783
39469608,NA,Chelsea,Manhattan,2,NA,NA,NA,4.44,9,https://www.airbnb.com/rooms/39469608
39480960,NA,Williamsburg,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39480960
39481793,NA,Clinton Hill,Brooklyn,2,NA,1,NA,4.9,10,https://www.airbnb.com/rooms/39481793
39483065,NA,Washington Heights,Manhattan,2,NA,NA,NA,5,4,https://www.airbnb.com/rooms/39483065
39483163,NA,Flatbush,Brooklyn,6,NA,4,NA,NA,0,https://www.airbnb.com/rooms/39483163
39483179,60,Fresh Meadows,Queens,2,2,1,1,5,9,https://www.airbnb.com/rooms/39483179
39483421,NA,Long Island City,Queens,2,NA,NA,NA,4.21,14,https://www.airbnb.com/rooms/39483421
39484704,155,Kips Bay,Manhattan,3,1,0,1,4,6,https://www.airbnb.com/rooms/39484704
39485765,140,Astoria,Queens,1,1,1,1,4.98,82,https://www.airbnb.com/rooms/39485765
39485858,140,Bedford-Stuyvesant,Brooklyn,2,1,0,2,4.9,41,https://www.airbnb.com/rooms/39485858
39486515,NA,Inwood,Manhattan,1,NA,NA,NA,5,2,https://www.airbnb.com/rooms/39486515
39487415,103,Prospect-Lefferts Gardens,Brooklyn,1,1,1,1,5,114,https://www.airbnb.com/rooms/39487415
39488352,195,Canarsie,Brooklyn,2,1,1,1,4.69,71,https://www.airbnb.com/rooms/39488352
39503790,NA,South Slope,Brooklyn,6,NA,3,NA,5,2,https://www.airbnb.com/rooms/39503790
39506904,NA,Flatbush,Brooklyn,2,NA,1,NA,4.75,4,https://www.airbnb.com/rooms/39506904
39507366,199,Bushwick,Brooklyn,2,1,0,1,5,2,https://www.airbnb.com/rooms/39507366
39507856,200,East Morrisania,Bronx,1,1.5,1,1,5,7,https://www.airbnb.com/rooms/39507856
39508474,135,Upper West Side,Manhattan,1,1,0,1,5,5,https://www.airbnb.com/rooms/39508474
39509523,NA,Washington Heights,Manhattan,4,NA,1,NA,4.93,14,https://www.airbnb.com/rooms/39509523
39509810,NA,Williamsburg,Brooklyn,2,NA,NA,NA,5,4,https://www.airbnb.com/rooms/39509810
39517970,180,Prospect-Lefferts Gardens,Brooklyn,2,1,1,2,4.15,13,https://www.airbnb.com/rooms/39517970
39523142,NA,Harlem,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39523142
39524646,NA,Crown Heights,Brooklyn,1,NA,NA,NA,4.78,40,https://www.airbnb.com/rooms/39524646
39526252,260,Harlem,Manhattan,6,1,1,3,4.96,27,https://www.airbnb.com/rooms/39526252
39526512,NA,Bedford-Stuyvesant,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39526512
39528624,300,Williamsburg,Brooklyn,2,1,1,1,5,12,https://www.airbnb.com/rooms/39528624
39530302,NA,Theater District,Manhattan,2,NA,1,NA,5,1,https://www.airbnb.com/rooms/39530302
39531655,750,Gowanus,Brooklyn,4,1,2,2,4.91,11,https://www.airbnb.com/rooms/39531655
39532400,NA,Elmhurst,Queens,4,NA,1,NA,4.58,12,https://www.airbnb.com/rooms/39532400
39535241,350,Williamsburg,Brooklyn,6,2,3,3,4.53,15,https://www.airbnb.com/rooms/39535241
39535314,NA,Clinton Hill,Brooklyn,4,NA,2,NA,5,1,https://www.airbnb.com/rooms/39535314
39535604,60,Bedford-Stuyvesant,Brooklyn,1,1,1,1,4.69,13,https://www.airbnb.com/rooms/39535604
39535849,440,Flatbush,Brooklyn,2,1,1,1,NA,0,https://www.airbnb.com/rooms/39535849
39536408,NA,Lower East Side,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39536408
39537097,75,Ditmars Steinway,Queens,2,1,1,1,4.87,375,https://www.airbnb.com/rooms/39537097
39537553,350,Hell's Kitchen,Manhattan,8,1,2,6,NA,0,https://www.airbnb.com/rooms/39537553
39540228,36,Bedford-Stuyvesant,Brooklyn,2,3,1,2,4.5,4,https://www.airbnb.com/rooms/39540228
39543637,150,Dyker Heights,Brooklyn,2,1,0,1,4.43,7,https://www.airbnb.com/rooms/39543637
39551766,NA,East New York,Brooklyn,3,NA,NA,NA,5,6,https://www.airbnb.com/rooms/39551766
39553432,NA,Long Island City,Queens,2,NA,1,NA,5,2,https://www.airbnb.com/rooms/39553432
39553540,119,Williamsburg,Brooklyn,2,1,1,1,4.92,98,https://www.airbnb.com/rooms/39553540
39553672,180,Upper East Side,Manhattan,4,1,2,3,4.44,9,https://www.airbnb.com/rooms/39553672
39553889,NA,Long Island City,Queens,2,NA,1,NA,4.33,3,https://www.airbnb.com/rooms/39553889
39554061,NA,Long Island City,Queens,2,NA,1,NA,4.64,139,https://www.airbnb.com/rooms/39554061
39554366,NA,Long Island City,Queens,2,NA,1,NA,4.71,14,https://www.airbnb.com/rooms/39554366
39554590,210,Lower East Side,Manhattan,3,1,2,2,4.67,33,https://www.airbnb.com/rooms/39554590
39554839,NA,Long Island City,Queens,4,NA,1,NA,5,2,https://www.airbnb.com/rooms/39554839
39556673,NA,Brooklyn Heights,Brooklyn,6,3.5,3,6,4.95,20,https://www.airbnb.com/rooms/39556673
39559324,250,Prospect-Lefferts Gardens,Brooklyn,2,1,1,1,5,1,https://www.airbnb.com/rooms/39559324
39560697,51,St. Albans,Queens,2,1,1,1,NA,0,https://www.airbnb.com/rooms/39560697
39560992,85,Inwood,Manhattan,2,1,1,1,4.92,13,https://www.airbnb.com/rooms/39560992
39562028,NA,Gramercy,Manhattan,6,NA,2,NA,5,15,https://www.airbnb.com/rooms/39562028
39566015,NA,Long Island City,Queens,4,NA,NA,NA,4.71,17,https://www.airbnb.com/rooms/39566015
39569142,NA,Long Island City,Queens,3,NA,NA,NA,4.57,14,https://www.airbnb.com/rooms/39569142
39574087,NA,Lower East Side,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39574087
39577706,40,Bedford-Stuyvesant,Brooklyn,3,2,1,3,4.5,4,https://www.airbnb.com/rooms/39577706
39579710,37,Bedford-Stuyvesant,Brooklyn,3,2,1,3,4.67,3,https://www.airbnb.com/rooms/39579710
39581504,NA,Flatbush,Brooklyn,12,NA,5,NA,5,2,https://www.airbnb.com/rooms/39581504
39584086,NA,Upper West Side,Manhattan,4,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39584086
39584286,73,Bedford-Stuyvesant,Brooklyn,1,2,1,1,4.5,4,https://www.airbnb.com/rooms/39584286
39587759,90,Canarsie,Brooklyn,1,1.5,1,1,5,1,https://www.airbnb.com/rooms/39587759
39598996,NA,Bushwick,Brooklyn,7,NA,3,NA,5,2,https://www.airbnb.com/rooms/39598996
39603229,459,Midtown,Manhattan,6,1,2,2,NA,0,https://www.airbnb.com/rooms/39603229
39603782,132,Douglaston,Queens,4,1,2,3,4.93,99,https://www.airbnb.com/rooms/39603782
39606116,NA,SoHo,Manhattan,2,NA,1,NA,4.57,7,https://www.airbnb.com/rooms/39606116
39606161,110,Fresh Meadows,Queens,4,1,1,2,4.25,8,https://www.airbnb.com/rooms/39606161
39610139,485,Midtown,Manhattan,4,1,1,2,4.92,13,https://www.airbnb.com/rooms/39610139
39612224,85,Williamsbridge,Bronx,3,1,2,3,4.61,56,https://www.airbnb.com/rooms/39612224
39612323,NA,Upper West Side,Manhattan,3,NA,1,NA,5,2,https://www.airbnb.com/rooms/39612323
39625452,85,Allerton,Bronx,2,1.5,1,1,NA,0,https://www.airbnb.com/rooms/39625452
39626638,150,Williamsburg,Brooklyn,1,1,1,1,5,10,https://www.airbnb.com/rooms/39626638
39627045,NA,Morningside Heights,Manhattan,2,NA,NA,NA,4.92,83,https://www.airbnb.com/rooms/39627045
39627703,NA,Bushwick,Brooklyn,2,NA,NA,NA,4.69,13,https://www.airbnb.com/rooms/39627703
39627727,398,Financial District,Manhattan,4,1,1,2,4.41,398,https://www.airbnb.com/rooms/39627727
39627918,NA,Bushwick,Brooklyn,2,NA,NA,NA,4.93,14,https://www.airbnb.com/rooms/39627918
39628230,NA,Bushwick,Brooklyn,4,NA,NA,NA,4.91,11,https://www.airbnb.com/rooms/39628230
39628233,250,Lower East Side,Manhattan,4,1,2,2,NA,0,https://www.airbnb.com/rooms/39628233
39629775,NA,Prospect-Lefferts Gardens,Brooklyn,3,NA,1,NA,5,5,https://www.airbnb.com/rooms/39629775
39630152,295,Crown Heights,Brooklyn,6,2,2,6,4.69,13,https://www.airbnb.com/rooms/39630152
39630715,NA,SoHo,Manhattan,4,NA,2,NA,NA,0,https://www.airbnb.com/rooms/39630715
39631364,NA,Bushwick,Brooklyn,2,NA,NA,NA,4,1,https://www.airbnb.com/rooms/39631364
39633382,250,Williamsburg,Brooklyn,4,1,2,2,4.25,4,https://www.airbnb.com/rooms/39633382
39633723,NA,Ridgewood,Queens,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39633723
39634340,NA,Prospect-Lefferts Gardens,Brooklyn,3,NA,1,NA,5,10,https://www.airbnb.com/rooms/39634340
39634396,NA,Upper West Side,Manhattan,5,NA,3,NA,5,1,https://www.airbnb.com/rooms/39634396
39643136,50,Cypress Hills,Brooklyn,2,1,NA,2,4.6,15,https://www.airbnb.com/rooms/39643136
39646001,NA,Crown Heights,Brooklyn,1,NA,NA,NA,4.93,15,https://www.airbnb.com/rooms/39646001
39648018,NA,East Flatbush,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39648018
39650425,NA,Astoria,Queens,6,NA,1,NA,4,4,https://www.airbnb.com/rooms/39650425
39651899,NA,Carroll Gardens,Brooklyn,4,NA,2,NA,5,20,https://www.airbnb.com/rooms/39651899
39671310,149,Upper West Side,Manhattan,2,1,1,1,4.93,56,https://www.airbnb.com/rooms/39671310
39677451,100,East Flatbush,Brooklyn,4,1,1,2,4.8,91,https://www.airbnb.com/rooms/39677451
39678744,246,Crown Heights,Brooklyn,6,1,3,3,5,2,https://www.airbnb.com/rooms/39678744
39685422,200,Hell's Kitchen,Manhattan,2,1,0,1,4.81,16,https://www.airbnb.com/rooms/39685422
39693688,NA,Crown Heights,Brooklyn,2,NA,NA,NA,4.73,15,https://www.airbnb.com/rooms/39693688
39694948,NA,Bushwick,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39694948
39696136,279,Chelsea,Manhattan,2,1,1,1,4.87,53,https://www.airbnb.com/rooms/39696136
39697022,NA,Chelsea,Manhattan,2,NA,NA,NA,5,2,https://www.airbnb.com/rooms/39697022
39699359,98,City Island,Bronx,4,1,2,2,4.85,53,https://www.airbnb.com/rooms/39699359
39703272,350,Greenpoint,Brooklyn,5,1.5,3,3,NA,0,https://www.airbnb.com/rooms/39703272
39717041,389,Park Slope,Brooklyn,2,2,1,1,5,187,https://www.airbnb.com/rooms/39717041
39725042,306,Bedford-Stuyvesant,Brooklyn,5,2,2,3,4.88,88,https://www.airbnb.com/rooms/39725042
39725627,258,Kips Bay,Manhattan,4,1,1,1,5,17,https://www.airbnb.com/rooms/39725627
39726547,NA,Prospect-Lefferts Gardens,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39726547
39729652,80,Fort Greene,Brooklyn,2,1,1,1,4.8,157,https://www.airbnb.com/rooms/39729652
39732310,243,Long Island City,Queens,4,1,1,1,5,17,https://www.airbnb.com/rooms/39732310
39741956,266,Long Island City,Queens,4,1,1,2,5,8,https://www.airbnb.com/rooms/39741956
39742323,NA,Crown Heights,Brooklyn,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39742323
39748190,NA,Fresh Meadows,Queens,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39748190
39749416,225,Upper East Side,Manhattan,3,1,1,1,4.9,10,https://www.airbnb.com/rooms/39749416
39749681,220,East Harlem,Manhattan,3,1,1,1,4.36,11,https://www.airbnb.com/rooms/39749681
39751479,NA,West Village,Manhattan,6,NA,2,NA,5,1,https://www.airbnb.com/rooms/39751479
39754062,NA,West Village,Manhattan,4,NA,3,NA,NA,0,https://www.airbnb.com/rooms/39754062
39754456,347,Astoria,Queens,10,2,4,4,4.33,3,https://www.airbnb.com/rooms/39754456
39756235,NA,Murray Hill,Manhattan,6,NA,2,NA,4.67,3,https://www.airbnb.com/rooms/39756235
39758510,NA,Crown Heights,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39758510
39767080,85,Flushing,Queens,2,1,1,1,4.54,50,https://www.airbnb.com/rooms/39767080
39777590,195,Maspeth,Queens,2,1,1,1,5,27,https://www.airbnb.com/rooms/39777590
39777931,NA,Williamsburg,Brooklyn,3,NA,1,NA,4.5,2,https://www.airbnb.com/rooms/39777931
39780878,NA,Lower East Side,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39780878
39791749,NA,Chelsea,Manhattan,3,NA,1,NA,4.5,4,https://www.airbnb.com/rooms/39791749
39796214,125,Astoria,Queens,3,1,1,2,4.91,98,https://www.airbnb.com/rooms/39796214
39803164,NA,East Elmhurst,Queens,6,NA,2,NA,4.5,2,https://www.airbnb.com/rooms/39803164
39812564,NA,Canarsie,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39812564
39817538,NA,Battery Park City,Manhattan,3,NA,NA,NA,5,2,https://www.airbnb.com/rooms/39817538
39818487,NA,Theater District,Manhattan,2,NA,NA,NA,5,5,https://www.airbnb.com/rooms/39818487
39820168,38,Ridgewood,Queens,2,1,1,1,4.2,10,https://www.airbnb.com/rooms/39820168
39820984,NA,Canarsie,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39820984
39833359,149,Astoria,Queens,2,1,1,1,4.98,286,https://www.airbnb.com/rooms/39833359
39836117,NA,Midtown,Manhattan,2,NA,1,NA,5,2,https://www.airbnb.com/rooms/39836117
39839813,215,Williamsburg,Brooklyn,2,1,1,1,5,86,https://www.airbnb.com/rooms/39839813
39839863,198,Williamsburg,Brooklyn,3,1,1,1,4.95,22,https://www.airbnb.com/rooms/39839863
39840444,NA,Hell's Kitchen,Manhattan,2,NA,NA,NA,4.8,41,https://www.airbnb.com/rooms/39840444
39843036,NA,Flushing,Queens,4,NA,1,NA,4.89,28,https://www.airbnb.com/rooms/39843036
39846491,56,Rosedale,Queens,2,1,1,1,4.76,25,https://www.airbnb.com/rooms/39846491
39849765,225,Upper East Side,Manhattan,2,1,1,1,4.63,16,https://www.airbnb.com/rooms/39849765
39850284,248,Midtown,Manhattan,4,1,2,2,4.33,6,https://www.airbnb.com/rooms/39850284
39854821,NA,Columbia St,Brooklyn,5,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39854821
39858506,270,Midtown,Manhattan,1,1,1,1,NA,0,https://www.airbnb.com/rooms/39858506
39859278,250,Upper West Side,Manhattan,2,1,1,1,3,1,https://www.airbnb.com/rooms/39859278
39859439,290,Upper West Side,Manhattan,2,1,1,1,4.5,2,https://www.airbnb.com/rooms/39859439
39859606,360,Upper West Side,Manhattan,4,1,1,2,5,1,https://www.airbnb.com/rooms/39859606
39859670,266,Upper West Side,Manhattan,2,1,1,1,5,1,https://www.airbnb.com/rooms/39859670
39859862,323,Upper West Side,Manhattan,2,1,1,1,5,1,https://www.airbnb.com/rooms/39859862
39860004,376,Upper West Side,Manhattan,2,1,1,1,NA,0,https://www.airbnb.com/rooms/39860004
39860062,597,Upper West Side,Manhattan,4,1,1,1,NA,0,https://www.airbnb.com/rooms/39860062
39860155,850,Upper West Side,Manhattan,6,1,2,3,5,5,https://www.airbnb.com/rooms/39860155
39860690,232,Midtown,Manhattan,2,1,1,1,4.33,220,https://www.airbnb.com/rooms/39860690
39860936,247,Midtown,Manhattan,2,1,1,1,4.14,37,https://www.airbnb.com/rooms/39860936
39861059,259,Midtown,Manhattan,2,1,1,1,4.34,177,https://www.airbnb.com/rooms/39861059
39861127,279,Midtown,Manhattan,2,1,1,1,4.54,37,https://www.airbnb.com/rooms/39861127
39861182,287,Midtown,Manhattan,2,1,1,1,4.14,59,https://www.airbnb.com/rooms/39861182
39861293,300,Midtown,Manhattan,4,1,1,2,4.32,108,https://www.airbnb.com/rooms/39861293
39861458,364,Midtown,Manhattan,2,1,1,1,5,1,https://www.airbnb.com/rooms/39861458
39861566,NA,Midtown,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/39861566
39862015,280,Tribeca,Manhattan,2,1,1,1,4.78,18,https://www.airbnb.com/rooms/39862015
39862209,308,Chinatown,Manhattan,2,1,1,1,4.71,28,https://www.airbnb.com/rooms/39862209
39866812,125,East New York,Brooklyn,2,1,1,1,5,2,https://www.airbnb.com/rooms/39866812
39868724,300,West Village,Manhattan,1,1,1,1,5,5,https://www.airbnb.com/rooms/39868724
39868919,NA,Washington Heights,Manhattan,2,NA,NA,NA,4.86,7,https://www.airbnb.com/rooms/39868919
39869406,100,Bedford-Stuyvesant,Brooklyn,2,1,1,1,4.33,95,https://www.airbnb.com/rooms/39869406
39871722,41,Mott Haven,Bronx,1,1,1,1,4.63,139,https://www.airbnb.com/rooms/39871722
39872100,350,East Village,Manhattan,4,1,2,3,4.87,38,https://www.airbnb.com/rooms/39872100
39877934,469,Kips Bay,Manhattan,4,1.5,2,2,NA,0,https://www.airbnb.com/rooms/39877934
39878031,417,Upper East Side,Manhattan,2,1,1,1,5,1,https://www.airbnb.com/rooms/39878031
39878065,255,Upper East Side,Manhattan,2,1,1,1,NA,0,https://www.airbnb.com/rooms/39878065
39878087,237,Theater District,Manhattan,2,1,1,1,NA,0,https://www.airbnb.com/rooms/39878087
39878204,474,Theater District,Manhattan,4,2,2,2,NA,0,https://www.airbnb.com/rooms/39878204
39878242,385,Theater District,Manhattan,4,2,2,2,NA,0,https://www.airbnb.com/rooms/39878242
39878798,145,Upper East Side,Manhattan,4,1,2,3,4.86,7,https://www.airbnb.com/rooms/39878798
39878837,162,Kips Bay,Manhattan,4,1,1,2,NA,0,https://www.airbnb.com/rooms/39878837
39879250,100,Upper East Side,Manhattan,1,1,1,1,5,1,https://www.airbnb.com/rooms/39879250
39890582,NA,Fort Greene,Brooklyn,2,NA,NA,NA,4,4,https://www.airbnb.com/rooms/39890582
39894957,65,Williamsburg,Brooklyn,2,1.5,1,1,4.78,9,https://www.airbnb.com/rooms/39894957
39899915,60,Concourse Village,Bronx,1,1,1,1,4.89,9,https://www.airbnb.com/rooms/39899915
39903508,150,New Springville,Staten Island,2,1,2,3,4.51,73,https://www.airbnb.com/rooms/39903508
39915635,NA,Financial District,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/39915635
39916681,85,Prospect-Lefferts Gardens,Brooklyn,1,1,2,1,4,1,https://www.airbnb.com/rooms/39916681
39919408,149,Bedford-Stuyvesant,Brooklyn,4,1,1,2,4.92,26,https://www.airbnb.com/rooms/39919408
39920435,NA,East Harlem,Manhattan,3,NA,1,NA,5,1,https://www.airbnb.com/rooms/39920435
39920510,150,Midtown,Manhattan,2,1,1,1,4.78,9,https://www.airbnb.com/rooms/39920510
39920610,115,Midtown,Manhattan,2,1,1,1,4.83,12,https://www.airbnb.com/rooms/39920610
39921115,189,Bedford-Stuyvesant,Brooklyn,4,1,1,1,5,2,https://www.airbnb.com/rooms/39921115
39921190,NA,Bay Ridge,Brooklyn,1,NA,3,NA,NA,0,https://www.airbnb.com/rooms/39921190
39921325,336,Midtown,Manhattan,2,1,1,1,5,10,https://www.airbnb.com/rooms/39921325
39921443,370,Midtown,Manhattan,2,1,1,1,NA,0,https://www.airbnb.com/rooms/39921443
39921579,370,Midtown,Manhattan,2,1,1,1,4,1,https://www.airbnb.com/rooms/39921579
